year,country,region,food_security_risk_score,avg_drought_index,avg_heatwave_days,avg_crop_loss_percent,food_security_risk_level
2032,France,Western Europe,56.95932432432432,62.23594594594594,1.1081081081081081,40.406283783783785,High
2032,Germany,Western Europe,56.915,61.03925675675676,1.364864864864865,40.663783783783785,High
2032,Ghana,West Africa,60.473108108108114,62.64736486486486,4.493243243243243,43.47087837837837,High
2032,India,South Asia,60.885405405405415,63.806148648648644,5.02027027027027,43.71054054054054,High
2032,Indonesia,Southeast Asia,58.9081081081081,55.22513513513513,4.52027027027027,43.34851351351351,High
2032,Iran,West Asia,60.321351351351346,71.9420945945946,7.547297297297297,41.91614864864865,High
2032,Italy,Southern Europe,56.328108108108104,60.54756756756756,1.4797297297297298,39.96554054054054,High
2032,Kenya,East Africa,61.35682432432432,62.82439189189189,4.168918918918919,44.237162162162164,High
2032,Mexico,North America,62.24736486486487,71.51324324324324,16.635135135135137,43.627364864864866,High
2032,Morocco,North Africa,59.71628378378379,72.89344594594594,7.283783783783784,41.25445945945946,High
2032,New Zealand,Oceania,57.090202702702705,60.202972972972965,1.4324324324324325,40.86324324324325,High
2032,Nigeria,West Africa,61.06540540540541,62.244932432432435,5.195945945945946,43.99378378378378,High
2032,Pakistan,South Asia,58.08432432432432,71.53945945945947,5.966216216216216,39.76736486486486,High
2032,Papua New Guinea,Oceania,58.726621621621625,56.3520945945946,6.108108108108108,42.78831081081081,High
2032,South Africa,Southern Africa,58.15371621621622,71.38155405405405,7.804054054054054,39.990675675675675,High
2032,Spain,Southern Europe,57.4558108108108,60.157297297297305,1.1283783783783783,41.2097972972973,High
2032,Thailand,Southeast Asia,60.45344594594595,60.530743243243236,4.04054054054054,43.645675675675676,High
2032,Turkey,West Asia,56.70898648648649,61.35513513513513,1.2027027027027026,40.22554054054054,High
2032,USA,North America,57.5854054054054,61.93074324324324,1.364864864864865,40.93628378378378,High
2032,Ukraine,Eastern Europe,57.679121621621626,62.60932432432433,1.4256756756756757,40.946689189189186,High
2032,Vietnam,Southeast Asia,59.01722972972973,56.457837837837836,5.25,43.07804054054054,High
2035,Argentina,South America,56.96060810810811,61.759054054054054,0.9121621621621622,40.1025,High
2035,Australia,Oceania,60.087432432432436,72.6912162162162,6.547297297297297,41.387702702702704,High
2035,Bangladesh,South Asia,59.442364864864864,56.47155405405406,4.648648648648648,43.46067567567568,High
2035,Brazil,South America,61.21317567567567,62.51743243243243,3.891891891891892,43.998513513513515,High
2035,Canada,North America,54.79027027027027,57.5945945945946,0.2905405405405405,39.1945945945946,Moderate
2035,China,East Asia,56.60756756756757,60.829256756756756,1.5135135135135136,40.07256756756757,High
2035,Colombia,South America,61.26668918918919,62.711283783783784,4.925675675675675,44.11060810810811,High
2035,Egypt,North Africa,59.88905405405406,72.73587837837837,8.297297297297296,41.38108108108108,High
2035,Ethiopia,East Africa,60.06148648648649,64.56858108108108,5.472972972972973,42.479662162162164,High
2035,France,Western Europe,58.33425675675675,60.64243243243243,0.7837837837837838,41.80560810810811,High
2035,Germany,Western Europe,56.814324324324325,60.086283783783784,1.222972972972973,40.417162162162164,High
2035,Ghana,West Africa,60.60635135135135,63.84878378378379,4.54054054054054,43.40141891891892,High
2035,India,South Asia,60.929256756756764,62.4720945945946,3.858108108108108,43.88567567567568,High
2035,Indonesia,Southeast Asia,59.90756756756757,55.25189189189189,4.452702702702703,44.04141891891892,High
2035,Iran,West Asia,60.21263513513513,75.26493243243243,7.466216216216216,41.17297297297298,High
2035,Italy,Southern Europe,57.43216216216216,60.557297297297296,1.277027027027027,41.111824324324324,High
2035,Kenya,East Africa,59.62155405405405,62.965743243243246,4.878378378378378,42.31709459459459,High
2035,Mexico,North America,61.53337837837838,70.53006756756757,15.452702702702704,43.23628378378378,High
2035,Morocco,North Africa,58.79993243243243,71.48236486486486,7.756756756756757,40.58567567567568,High
2035,New Zealand,Oceania,57.120202702702706,61.42006756756757,1.1216216216216217,40.82655405405406,High
2035,Nigeria,West Africa,60.75351351351352,61.62581081081082,4.45945945945946,43.8279054054054,High
2035,Pakistan,South Asia,59.342770270270265,73.67141891891893,6.418918918918919,40.81567567567568,High
2035,Papua New Guinea,Oceania,58.167094594594595,54.49756756756757,4.777027027027027,42.73547297297298,High
2035,South Africa,Southern Africa,58.5997972972973,71.4075,8.614864864864865,40.29283783783784,High
2035,Spain,Southern Europe,57.429121621621626,61.381351351351356,1.0337837837837838,40.97743243243243,High
2035,Thailand,Southeast Asia,61.14074324324324,62.88567567567568,4.466216216216216,43.87763513513514,High
2035,Turkey,West Asia,56.71952702702703,60.04162162162162,1.0675675675675675,40.42594594594595,High
2035,USA,North America,56.7095945945946,61.0179054054054,1.4324324324324325,40.23216216216216,High
2035,Ukraine,Eastern Europe,56.09844594594595,59.469729729729735,1.0337837837837838,39.899054054054055,High
2035,Vietnam,Southeast Asia,58.318851351351356,56.22844594594594,5.216216216216216,42.414054054054056,High
2038,Argentina,South America,57.65371621621622,60.85445945945946,0.6216216216216216,41.04114864864865,High
2038,Australia,Oceania,60.675,75.07527027027027,8.243243243243244,41.79297297297297,High
2038,Bangladesh,South Asia,58.53391891891892,53.741283783783786,5.297297297297297,43.17986486486486,High
2038,Brazil,South America,61.29344594594595,61.19128378378378,4.45945945945946,44.65371621621622,High
2038,Canada,North America,52.351283783783785,55.4747972972973,0.11486486486486487,37.2577027027027,Moderate
2038,China,East Asia,56.6795945945946,60.90114864864866,1.7905405405405406,40.20918918918919,High
2038,Colombia,South America,60.216351351351356,63.67648648648649,4.8108108108108105,42.909662162162164,High
2038,Egypt,North Africa,58.97452702702702,70.31533783783784,6.993243243243243,40.98027027027027,High
2038,Ethiopia,East Africa,59.91547297297297,61.21344594594595,4.472972972972973,42.939054054054054,High
2038,France,Western Europe,56.635,61.070743243243236,1.2297297297297298,40.19148648648649,High
2038,Germany,Western Europe,55.895472972972975,59.92810810810811,0.7905405405405406,39.66587837837838,High
2038,Ghana,West Africa,59.6795945945946,62.60297297297297,4.675675675675675,42.61074324324325,High
2038,India,South Asia,61.86405405405405,63.61013513513513,5.722972972972973,44.51905405405405,High
2038,Indonesia,Southeast Asia,56.85256756756757,54.64641891891892,3.8513513513513513,41.25,High
2038,Iran,West Asia,59.61060810810811,70.87858108108108,7.351351351351352,41.388581081081085,High
2038,Italy,Southern Europe,58.66925675675675,62.15547297297297,0.8513513513513513,41.92527027027027,High
2038,Kenya,East Africa,60.33506756756757,63.22817567567568,3.641891891891892,43.127364864864866,High
2038,Mexico,North America,62.05695945945946,71.975,17.33783783783784,43.53472972972973,High
2038,Morocco,North Africa,59.630608108108106,72.07614864864865,7.804054054054054,41.29716216216216,High
2038,New Zealand,Oceania,56.619256756756755,61.704662162162165,1.2972972972972974,40.02912162162163,High
2038,Nigeria,West Africa,59.50783783783784,62.655135135135126,4.851351351351352,42.30398648648649,High
2038,Pakistan,South Asia,60.78189189189189,74.21324324324324,6.70945945945946,41.924932432432435,High
2038,Papua New Guinea,Oceania,58.16283783783784,54.60702702702703,5.006756756756757,42.512837837837836,High
2038,South Africa,Southern Africa,60.56675675675675,72.26810810810811,7.135135135135135,41.84594594594594,High
2038,Spain,Southern Europe,58.074729729729725,59.81229729729729,1.4054054054054055,41.976554054054056,High
2038,Thailand,Southeast Asia,60.045540540540536,61.45236486486487,4.256756756756757,43.057229729729734,High
2038,Turkey,West Asia,55.74972972972972,60.203108108108104,0.7702702702702703,39.37689189189189,High
2038,USA,North America,56.12635135135135,60.45337837837838,1.0743243243243243,39.65391891891892,High
2038,Ukraine,Eastern Europe,58.27087837837838,63.0041891891892,1.2364864864864864,41.39824324324324,High
2038,Vietnam,Southeast Asia,58.73601351351351,56.48912162162162,5.27027027027027,42.67277027027027,High
2041,Argentina,South America,56.439189189189186,61.87912162162163,0.7297297297297297,39.7877027027027,High
2041,Australia,Oceania,59.67763513513513,73.40797297297297,7.128378378378378,40.964256756756754,High
2041,Bangladesh,South Asia,57.79331081081081,55.12797297297298,4.912162162162162,42.4127027027027,High
2041,Brazil,South America,61.13675675675675,65.8108108108108,4.70945945945946,43.43108108108108,High
2041,Canada,North America,54.46351351351352,59.112702702702705,0.20270270270270271,38.475743243243244,Moderate
2041,China,East Asia,56.57432432432432,60.85601351351352,1.4256756756756757,40.22114864864865,High
2041,Colombia,South America,61.14013513513513,62.197162162162165,5.108108108108108,44.01493243243243,High
2041,Egypt,North Africa,58.723040540540545,71.54445945945946,8.385135135135135,40.44405405405406,High
2041,Ethiopia,East Africa,61.16222972972973,64.04702702702703,5.655405405405405,43.72493243243243,High
2041,France,Western Europe,57.068378378378384,59.634662162162165,1.1554054054054055,40.84182432432433,High
2041,Germany,Western Europe,56.12628378378379,60.8120945945946,0.8445945945945946,39.62047297297297,High
2041,Ghana,West Africa,59.96952702702703,63.69364864864865,4.662162162162162,42.611891891891894,High
2041,India,South Asia,61.14385135135136,63.885270270270276,5.628378378378378,43.86736486486486,High
2041,Indonesia,Southeast Asia,59.197770270270276,56.44527027027027,4.716216216216216,43.160135135135135,High
2041,Iran,West Asia,60.067297297297294,72.11060810810811,8.614864864864865,41.95574324324324,High
2041,Italy,Southern Europe,58.133243243243236,61.31148648648649,1.1418918918918919,41.681216216216214,High
2041,Kenya,East Africa,60.76770270270271,62.72432432432433,4.986486486486487,43.68337837837838,High
2041,Mexico,North America,63.832027027027024,73.45486486486486,17.31756756756757,44.87425675675676,High
2041,Morocco,North Africa,59.43885135135135,71.45398648648649,8.121621621621621,41.292635135135136,High
2041,New Zealand,Oceania,57.31587837837838,60.8252027027027,0.9932432432432432,40.83554054054054,High
2041,Nigeria,West Africa,61.23939189189189,62.99195945945946,5.0608108108108105,44.07777027027027,High
2041,Pakistan,South Asia,60.35270270270271,72.69749999999999,6.952702702702703,41.57851351351351,High
2041,Papua New Guinea,Oceania,58.72398648648648,56.97263513513514,4.8108108108108105,42.61358108108109,High
2041,South Africa,Southern Africa,59.663783783783785,71.88256756756758,7.898648648648648,41.41189189189189,High
2041,Spain,Southern Europe,57.332905405405405,61.51763513513514,0.8986486486486487,40.79047297297297,High
2041,Thailand,Southeast Asia,61.508445945945944,63.4647972972973,4.898648648648648,44.28378378378378,High
2041,Turkey,West Asia,57.65013513513513,62.70621621621622,1.195945945945946,40.97939189189189,High
2041,USA,North America,57.2997972972973,62.19898648648649,1.135135135135135,40.741283783783786,High
2041,Ukraine,Eastern Europe,56.20222972972973,60.900608108108116,1.8918918918918919,39.5822972972973,High
2041,Vietnam,Southeast Asia,57.630608108108106,54.23635135135135,5.02027027027027,41.903243243243246,High
2044,Argentina,South America,57.78945945945946,63.00364864864866,1.195945945945946,40.93804054054054,High
2044,Australia,Oceania,59.980405405405406,71.73445945945946,7.27027027027027,41.79797297297298,High
2044,Bangladesh,South Asia,59.07831081081081,57.4402027027027,4.831081081081081,42.8204054054054,High
2044,Brazil,South America,61.47283783783784,64.49371621621621,5.094594594594595,44.08216216216216,High
2044,Canada,North America,53.88743243243243,57.351216216216216,0.24324324324324326,38.33155405405405,Moderate
2044,China,East Asia,57.578581081081076,62.822297297297304,1.1689189189189189,40.692364864864864,High
2044,Colombia,South America,60.68310810810811,63.218310810810806,4.966216216216216,43.63898648648649,High
2044,Egypt,North Africa,58.79709459459459,71.32979729729729,8.27027027027027,40.52972972972973,High
2044,Ethiopia,East Africa,61.03777027027027,63.226148648648646,5.891891891891892,43.64554054054054,High
2044,France,Western Europe,57.8204054054054,61.85689189189189,1.3783783783783783,41.04128378378378,High
2044,Germany,Western Europe,57.634662162162165,60.34310810810811,0.8445945945945946,41.21804054054054,High
2044,Ghana,West Africa,59.95331081081081,60.67702702702703,5.0608108108108105,43.16195945945946,High
2044,India,South Asia,60.499121621621626,62.666418918918914,5.236486486486487,43.2747972972973,High
2044,Indonesia,Southeast Asia,58.4622972972973,53.89722972972973,4.412162162162162,42.98297297297297,High
2044,Iran,West Asia,60.251621621621624,74.76817567567568,7.898648648648648,41.43763513513514,High
2044,Italy,Southern Europe,56.950472972972975,59.414054054054056,1.4932432432432432,40.68891891891892,High
2044,Kenya,East Africa,60.741689189189195,62.328108108108104,4.155405405405405,43.71743243243243,High
2044,Mexico,North America,61.840135135135135,71.1895945945946,17.0472972972973,43.388243243243245,High
2044,Morocco,North Africa,59.155810810810806,73.96081081081081,7.506756756756757,40.35209459459459,High
2044,New Zealand,Oceania,56.08858108108109,61.663175675675674,1.3310810810810811,39.51087837837838,High
2044,Nigeria,West Africa,62.09094594594594,62.976554054054056,4.945945945945946,44.83581081081081,High
2044,Pakistan,South Asia,60.08777027027027,72.9554054054054,7.52027027027027,41.51966216216216,High
2044,Papua New Guinea,Oceania,58.87641891891892,54.902702702702705,4.986486486486487,43.212094594594596,High
2044,South Africa,Southern Africa,59.57628378378378,73.43567567567567,7.0675675675675675,40.78263513513514,High
2044,Spain,Southern Europe,58.71878378378378,62.05101351351351,0.9662162162162162,41.92108108108108,High
2044,Thailand,Southeast Asia,61.295405405405404,62.8875,4.824324324324325,44.11885135135135,High
2044,Turkey,West Asia,56.35331081081082,61.78385135135135,1.5743243243243243,39.89304054054054,High
2044,USA,North America,56.872567567567565,61.192432432432426,0.8581081081081081,40.43378378378378,High
2044,Ukraine,Eastern Europe,56.435878378378376,60.47094594594595,1.2702702702702702,40.01135135135135,High
2044,Vietnam,Southeast Asia,58.56527027027027,55.94533783783784,5.378378378378378,42.44527027027027,High
2047,Argentina,South America,58.30067567567568,64.49533783783784,1.2702702702702702,41.03567567567568,High
2047,Australia,Oceania,59.4527027027027,71.27074324324325,8.391891891891891,41.52243243243243,High
2047,Bangladesh,South Asia,60.4043918918919,56.060945945945946,5.047297297297297,44.51885135135135,High
2047,Brazil,South America,61.476283783783785,62.766283783783784,5.641891891891892,44.47689189189189,High
2047,Canada,North America,53.30777027027027,56.123310810810814,0.17567567567567569,37.95648648648649,Moderate
2047,China,East Asia,57.12445945945946,61.65831081081081,1.3445945945945945,40.73222972972973,High
2047,Colombia,South America,60.413851351351354,61.53790540540541,4.398648648648648,43.560878378378376,High
2047,Egypt,North Africa,60.57006756756757,73.33479729729729,8.16891891891892,41.97878378378378,High
2047,Ethiopia,East Africa,60.296216216216216,60.09256756756757,5.574324324324325,43.62114864864865,High
2047,France,Western Europe,58.177702702702696,62.51668918918919,1.4324324324324325,41.32743243243243,High
2047,Germany,Western Europe,57.64141891891892,60.722500000000004,1.2364864864864864,41.130067567567565,High
2047,Ghana,West Africa,61.26932432432433,63.719797297297305,4.331081081081081,43.96060810810811,High
2047,India,South Asia,60.84540540540541,62.825945945945946,4.277027027027027,43.68689189189189,High
2047,Indonesia,Southeast Asia,57.15952702702703,54.241351351351355,6.121621621621622,41.84898648648648,High
2047,Iran,West Asia,59.73810810810811,72.68763513513514,7.5675675675675675,41.39722972972973,High
2047,Italy,Southern Europe,56.38925675675676,60.854932432432435,0.7837837837837838,40.06493243243243,High
2047,Kenya,East Africa,60.806824324324324,64.31054054054053,5.0,43.44898648648648,High
2047,Mexico,North America,62.986554054054054,73.08432432432433,16.58108108108108,44.29763513513514,High
2047,Morocco,North Africa,59.530202702702695,73.96554054054054,8.993243243243244,40.81054054054054,High
2047,New Zealand,Oceania,57.47547297297298,60.653986486486495,1.3513513513513513,40.9779054054054,High
2047,Nigeria,West Africa,59.89310810810811,64.95297297297297,4.6891891891891895,42.576283783783786,High
2047,Pakistan,South Asia,59.5054054054054,72.24972972972972,7.851351351351352,40.91256756756757,High
2047,Papua New Guinea,Oceania,58.227162162162166,54.95824324324324,5.871621621621622,42.751689189189186,High
2047,South Africa,Southern Africa,59.8193918918919,72.97445945945945,7.081081081081081,41.16851351351351,High
2047,Spain,Southern Europe,56.5904054054054,60.07993243243243,1.1891891891891893,40.303445945945946,High
2047,Thailand,Southeast Asia,61.10047297297298,61.74540540540541,4.587837837837838,43.861486486486484,High
2047,Turkey,West Asia,55.884797297297304,60.328040540540535,1.1418918918918919,39.545540540540536,High
2047,USA,North America,56.52635135135135,61.33581081081081,0.9324324324324325,40.159256756756754,High
2047,Ukraine,Eastern Europe,55.39006756756756,59.24736486486487,1.054054054054054,39.42324324324325,High
2047,Vietnam,Southeast Asia,57.65689189189189,55.5772972972973,5.587837837837838,42.042297297297296,High
2050,Argentina,South America,56.24202702702703,59.99533783783784,1.195945945945946,40.10027027027027,High
2050,Australia,Oceania,59.255810810810814,73.30121621621622,7.506756756756757,40.50675675675676,High
2050,Bangladesh,South Asia,58.574662162162156,55.99668918918919,4.472972972972973,42.56689189189189,High
2050,Brazil,South America,60.75945945945946,62.32351351351351,6.081081081081081,43.72824324324324,High
2050,Canada,North America,53.35297297297297,56.85027027027027,0.0,37.883716216216214,Moderate
2050,China,East Asia,57.520135135135135,61.39966216216216,1.364864864864865,40.83202702702703,High
2050,Colombia,South America,61.307567567567574,63.9320945945946,5.513513513513513,44.026756756756754,High
2050,Egypt,North Africa,60.63702702702703,73.49858108108108,8.635135135135135,42.15013513513514,High
2050,Ethiopia,East Africa,59.98141891891892,63.52452702702702,5.114864864864865,42.76472972972973,High
2050,France,Western Europe,56.70222972972973,62.35439189189189,1.6418918918918919,40.133108108108104,High
2050,Germany,Western Europe,56.96047297297297,61.9816891891892,0.9932432432432432,40.5227027027027,High
2050,Ghana,West Africa,61.410608108108114,63.76925675675676,5.0,43.851216216216216,High
2050,India,South Asia,61.056216216216214,63.86635135135135,4.641891891891892,43.78405405405405,High
2050,Indonesia,Southeast Asia,59.168581081081086,55.92641891891892,4.736486486486487,43.29513513513514,High
2050,Iran,West Asia,59.23412162162162,72.58898648648649,7.608108108108108,40.70304054054054,High
2050,Italy,Southern Europe,57.03047297297297,61.57635135135135,1.837837837837838,40.65331081081081,High
2050,Kenya,East Africa,61.57304054054054,64.04202702702702,5.283783783783784,44.248378378378376,High
2050,Mexico,North America,64.00479729729729,70.75445945945945,17.716216216216218,45.50885135135135,High
2050,Morocco,North Africa,59.37472972972974,70.28412162162162,7.331081081081081,41.24141891891892,High
2050,New Zealand,Oceania,57.23216216216217,62.09763513513514,1.9189189189189189,40.66554054054054,High
2050,Nigeria,West Africa,61.405743243243236,64.28925675675676,5.452702702702703,43.93364864864865,High
2050,Pakistan,South Asia,60.328648648648645,73.03945945945947,7.864864864864865,41.74324324324324,High
2050,Papua New Guinea,Oceania,58.74743243243244,56.5997972972973,4.277027027027027,42.700608108108106,High
